['/home/rowleya/SpiNNaker/SpiNNUtils/spinn_utilities/spinn_utilities.cfg', '/home/rowleya/SpiNNaker/SpiNNMachine/spinn_machine/spinn_machine.cfg', '/home/rowleya/SpiNNaker/PACMAN/pacman/pacman.cfg', '/home/rowleya/SpiNNaker/SpiNNMan/spinnman/spinnman.cfg', '/home/rowleya/SpiNNaker/DataSpecification/data_specification/data_specification.cfg', '/home/rowleya/SpiNNaker/SpiNNFrontEndCommon/spinn_front_end_common/interface/spinnaker.cfg', '/home/rowleya/SpiNNaker/sPyNNaker/spynnaker/pyNN/spynnaker.cfg', '/home/juan/.spynnaker.cfg']
Sending x=16, y=12, polarity=1, packed=0x8010800c
Sending x=17, y=14, polarity=1, packed=0x8011800e
Sending x=9, y=16, polarity=1, packed=0x80098010
Sending x=12, y=5, polarity=1, packed=0x800c8005
Sending x=4, y=9, polarity=1, packed=0x80048009
Sending x=1, y=12, polarity=1, packed=0x8001800c
Sending x=8, y=6, polarity=1, packed=0x80088006
Sending x=23, y=8, polarity=1, packed=0x80178008
Sending x=13, y=1, polarity=1, packed=0x800d8001
Sending x=6, y=2, polarity=1, packed=0x80068002
Sending x=22, y=2, polarity=1, packed=0x80168002
Sending x=22, y=1, polarity=1, packed=0x80168001
Sending x=12, y=8, polarity=1, packed=0x800c8008
Sending x=4, y=13, polarity=1, packed=0x8004800d
Sending x=1, y=3, polarity=1, packed=0x80018003
Sending x=10, y=14, polarity=1, packed=0x800a800e
Sending x=14, y=13, polarity=1, packed=0x800e800d
Sending x=1, y=6, polarity=1, packed=0x80018006
Sending x=3, y=3, polarity=1, packed=0x80038003
Sending x=13, y=16, polarity=1, packed=0x800d8010
Sending x=8, y=7, polarity=1, packed=0x80088007
Sending x=14, y=9, polarity=1, packed=0x800e8009
Sending x=11, y=16, polarity=1, packed=0x800b8010
Sending x=19, y=3, polarity=1, packed=0x80138003
Sending x=8, y=11, polarity=1, packed=0x8008800b
Sending x=18, y=5, polarity=1, packed=0x80128005
Sending x=20, y=8, polarity=1, packed=0x80148008
Sending x=22, y=2, polarity=1, packed=0x80168002
Sending x=18, y=1, polarity=1, packed=0x80128001
Sending x=21, y=14, polarity=1, packed=0x8015800e
Sending x=9, y=17, polarity=1, packed=0x80098011
Sending x=23, y=3, polarity=1, packed=0x80178003
Sending x=10, y=17, polarity=1, packed=0x800a8011
Sending x=23, y=13, polarity=1, packed=0x8017800d
Sending x=18, y=1, polarity=1, packed=0x80128001
Sending x=12, y=15, polarity=1, packed=0x800c800f
Sending x=5, y=0, polarity=1, packed=0x80058000
Sending x=19, y=13, polarity=1, packed=0x8013800d
Sending x=4, y=8, polarity=1, packed=0x80048008
Sending x=6, y=0, polarity=1, packed=0x80068000
Sending x=21, y=3, polarity=1, packed=0x80158003
Sending x=21, y=15, polarity=1, packed=0x8015800f
Sending x=18, y=1, polarity=1, packed=0x80128001
Sending x=4, y=4, polarity=1, packed=0x80048004
Sending x=19, y=15, polarity=1, packed=0x8013800f
Sending x=0, y=0, polarity=1, packed=0x80008000
Sending x=17, y=15, polarity=1, packed=0x8011800f
Sending x=5, y=13, polarity=1, packed=0x8005800d
Sending x=9, y=4, polarity=1, packed=0x80098004
Sending x=10, y=6, polarity=1, packed=0x800a8006
Sending x=18, y=16, polarity=1, packed=0x80128010
Sending x=10, y=9, polarity=1, packed=0x800a8009
Sending x=5, y=8, polarity=1, packed=0x80058008
Sending x=4, y=13, polarity=1, packed=0x8004800d
Sending x=21, y=4, polarity=1, packed=0x80158004
Sending x=16, y=0, polarity=1, packed=0x80108000
Sending x=4, y=12, polarity=1, packed=0x8004800c
Sending x=22, y=1, polarity=1, packed=0x80168001
Sending x=21, y=2, polarity=1, packed=0x80158002
Sending x=3, y=13, polarity=1, packed=0x8003800d
Sending x=2, y=13, polarity=1, packed=0x8002800d
Sending x=16, y=0, polarity=1, packed=0x80108000
Sending x=16, y=8, polarity=1, packed=0x80108008
Sending x=7, y=10, polarity=1, packed=0x8007800a
Sending x=10, y=4, polarity=1, packed=0x800a8004
Sending x=1, y=4, polarity=1, packed=0x80018004
Sending x=12, y=11, polarity=1, packed=0x800c800b
Sending x=0, y=7, polarity=1, packed=0x80008007
Sending x=13, y=17, polarity=1, packed=0x800d8011
Sending x=16, y=11, polarity=1, packed=0x8010800b
Sending x=18, y=9, polarity=1, packed=0x80128009
Sending x=17, y=15, polarity=1, packed=0x8011800f
Sending x=16, y=12, polarity=1, packed=0x8010800c
Sending x=3, y=3, polarity=1, packed=0x80038003
Sending x=12, y=5, polarity=1, packed=0x800c8005
Sending x=16, y=17, polarity=1, packed=0x80108011
Sending x=3, y=8, polarity=1, packed=0x80038008
Sending x=14, y=13, polarity=1, packed=0x800e800d
Sending x=2, y=15, polarity=1, packed=0x8002800f
Sending x=3, y=5, polarity=1, packed=0x80038005
Sending x=11, y=1, polarity=1, packed=0x800b8001
Sending x=21, y=6, polarity=1, packed=0x80158006
Sending x=18, y=9, polarity=1, packed=0x80128009
Sending x=10, y=8, polarity=1, packed=0x800a8008
Sending x=6, y=3, polarity=1, packed=0x80068003
Sending x=18, y=14, polarity=1, packed=0x8012800e
Sending x=20, y=2, polarity=1, packed=0x80148002
Sending x=9, y=6, polarity=1, packed=0x80098006
Sending x=2, y=1, polarity=1, packed=0x80028001
Sending x=19, y=11, polarity=1, packed=0x8013800b
Sending x=15, y=11, polarity=1, packed=0x800f800b
Sending x=5, y=6, polarity=1, packed=0x80058006
Sending x=18, y=11, polarity=1, packed=0x8012800b
Sending x=15, y=8, polarity=1, packed=0x800f8008
Sending x=3, y=15, polarity=1, packed=0x8003800f
Sending x=19, y=3, polarity=1, packed=0x80138003
Sending x=15, y=12, polarity=1, packed=0x800f800c
Sending x=13, y=8, polarity=1, packed=0x800d8008
Sending x=1, y=11, polarity=1, packed=0x8001800b
Sending x=23, y=6, polarity=1, packed=0x80178006
Sending x=0, y=14, polarity=1, packed=0x8000800e
Sending x=10, y=15, polarity=1, packed=0x800a800f
Sending x=21, y=10, polarity=1, packed=0x8015800a
Sending x=7, y=6, polarity=1, packed=0x80078006
Sending x=14, y=12, polarity=1, packed=0x800e800c
Sending x=16, y=15, polarity=1, packed=0x8010800f
Sending x=8, y=9, polarity=1, packed=0x80088009
Sending x=1, y=9, polarity=1, packed=0x80018009
Sending x=16, y=10, polarity=1, packed=0x8010800a
Sending x=20, y=11, polarity=1, packed=0x8014800b
Sending x=22, y=11, polarity=1, packed=0x8016800b
Sending x=9, y=5, polarity=1, packed=0x80098005
Sending x=12, y=16, polarity=1, packed=0x800c8010
Sending x=15, y=15, polarity=1, packed=0x800f800f
Sending x=1, y=2, polarity=1, packed=0x80018002
Sending x=6, y=9, polarity=1, packed=0x80068009
Sending x=13, y=11, polarity=1, packed=0x800d800b
Sending x=4, y=1, polarity=1, packed=0x80048001
Sending x=8, y=16, polarity=1, packed=0x80088010
Sending x=23, y=6, polarity=1, packed=0x80178006
Sending x=11, y=14, polarity=1, packed=0x800b800e
Sending x=18, y=9, polarity=1, packed=0x80128009
Sending x=10, y=6, polarity=1, packed=0x800a8006
Sending x=11, y=9, polarity=1, packed=0x800b8009
Sending x=11, y=15, polarity=1, packed=0x800b800f
Sending x=9, y=6, polarity=1, packed=0x80098006
Sending x=13, y=13, polarity=1, packed=0x800d800d
Sending x=23, y=8, polarity=1, packed=0x80178008
Sending x=11, y=4, polarity=1, packed=0x800b8004
Sending x=13, y=10, polarity=1, packed=0x800d800a
Sending x=2, y=13, polarity=1, packed=0x8002800d
Sending x=12, y=9, polarity=1, packed=0x800c8009
Sending x=5, y=4, polarity=1, packed=0x80058004
Sending x=7, y=15, polarity=1, packed=0x8007800f
Sending x=0, y=6, polarity=1, packed=0x80008006
Sending x=21, y=1, polarity=1, packed=0x80158001
Sending x=23, y=17, polarity=1, packed=0x80178011
Sending x=12, y=10, polarity=1, packed=0x800c800a
Sending x=14, y=0, polarity=1, packed=0x800e8000
Sending x=18, y=6, polarity=1, packed=0x80128006
Sending x=4, y=3, polarity=1, packed=0x80048003
Sending x=2, y=5, polarity=1, packed=0x80028005
Sending x=12, y=12, polarity=1, packed=0x800c800c
Sending x=8, y=9, polarity=1, packed=0x80088009
Sending x=1, y=5, polarity=1, packed=0x80018005
Sending x=23, y=16, polarity=1, packed=0x80178010
Sending x=10, y=12, polarity=1, packed=0x800a800c
Sending x=16, y=5, polarity=1, packed=0x80108005
Sending x=10, y=7, polarity=1, packed=0x800a8007
Sending x=10, y=17, polarity=1, packed=0x800a8011
Sending x=22, y=5, polarity=1, packed=0x80168005
Sending x=7, y=8, polarity=1, packed=0x80078008
Sending x=14, y=10, polarity=1, packed=0x800e800a
Sending x=7, y=8, polarity=1, packed=0x80078008
Sending x=6, y=1, polarity=1, packed=0x80068001
Sending x=15, y=6, polarity=1, packed=0x800f8006
Sending x=16, y=3, polarity=1, packed=0x80108003
Sending x=13, y=8, polarity=1, packed=0x800d8008
Sending x=21, y=1, polarity=1, packed=0x80158001
Sending x=14, y=6, polarity=1, packed=0x800e8006
Sending x=23, y=17, polarity=1, packed=0x80178011
Sending x=23, y=15, polarity=1, packed=0x8017800f
Sending x=13, y=14, polarity=1, packed=0x800d800e
Sending x=22, y=0, polarity=1, packed=0x80168000
Sending x=18, y=9, polarity=1, packed=0x80128009
Sending x=0, y=3, polarity=1, packed=0x80008003
Sending x=14, y=15, polarity=1, packed=0x800e800f
Sending x=6, y=7, polarity=1, packed=0x80068007
Sending x=22, y=13, polarity=1, packed=0x8016800d
Sending x=12, y=11, polarity=1, packed=0x800c800b
Sending x=14, y=8, polarity=1, packed=0x800e8008
Sending x=12, y=2, polarity=1, packed=0x800c8002
Sending x=5, y=13, polarity=1, packed=0x8005800d
Sending x=7, y=3, polarity=1, packed=0x80078003
Sending x=8, y=3, polarity=1, packed=0x80088003
Sending x=19, y=2, polarity=1, packed=0x80138002
Sending x=9, y=15, polarity=1, packed=0x8009800f
Sending x=4, y=15, polarity=1, packed=0x8004800f
Sending x=14, y=14, polarity=1, packed=0x800e800e
Sending x=8, y=0, polarity=1, packed=0x80088000
Sending x=17, y=0, polarity=1, packed=0x80118000
Sending x=23, y=2, polarity=1, packed=0x80178002
Sending x=22, y=13, polarity=1, packed=0x8016800d
Sending x=4, y=0, polarity=1, packed=0x80048000
Sending x=8, y=11, polarity=1, packed=0x8008800b
Sending x=16, y=15, polarity=1, packed=0x8010800f
Sending x=7, y=1, polarity=1, packed=0x80078001
Sending x=11, y=16, polarity=1, packed=0x800b8010
Sending x=13, y=7, polarity=1, packed=0x800d8007
Sending x=17, y=14, polarity=1, packed=0x8011800e
Sending x=11, y=7, polarity=1, packed=0x800b8007
Sending x=21, y=4, polarity=1, packed=0x80158004
Sending x=1, y=9, polarity=1, packed=0x80018009
Sending x=17, y=5, polarity=1, packed=0x80118005
Sending x=19, y=3, polarity=1, packed=0x80138003
Sending x=15, y=2, polarity=1, packed=0x800f8002
Sending x=18, y=14, polarity=1, packed=0x8012800e
Sending x=21, y=1, polarity=1, packed=0x80158001
Sending x=20, y=9, polarity=1, packed=0x80148009
Sending x=15, y=9, polarity=1, packed=0x800f8009
Sending x=15, y=7, polarity=1, packed=0x800f8007
Sending x=18, y=6, polarity=1, packed=0x80128006
Sending x=13, y=5, polarity=1, packed=0x800d8005
Sending x=9, y=12, polarity=1, packed=0x8009800c
Sending x=1, y=10, polarity=1, packed=0x8001800a
Sending x=22, y=3, polarity=1, packed=0x80168003
Sending x=10, y=6, polarity=1, packed=0x800a8006
Sending x=10, y=0, polarity=1, packed=0x800a8000
Sending x=21, y=8, polarity=1, packed=0x80158008
Sending x=4, y=5, polarity=1, packed=0x80048005
Sending x=6, y=15, polarity=1, packed=0x8006800f
Sending x=4, y=5, polarity=1, packed=0x80048005
Sending x=17, y=2, polarity=1, packed=0x80118002
Sending x=1, y=6, polarity=1, packed=0x80018006
Sending x=4, y=10, polarity=1, packed=0x8004800a
Sending x=3, y=7, polarity=1, packed=0x80038007
Sending x=6, y=0, polarity=1, packed=0x80068000
Sending x=0, y=5, polarity=1, packed=0x80008005
Sending x=21, y=2, polarity=1, packed=0x80158002
Sending x=17, y=15, polarity=1, packed=0x8011800f
Sending x=22, y=1, polarity=1, packed=0x80168001
Sending x=15, y=13, polarity=1, packed=0x800f800d
Sending x=17, y=6, polarity=1, packed=0x80118006
Sending x=1, y=5, polarity=1, packed=0x80018005
Sending x=6, y=13, polarity=1, packed=0x8006800d
Sending x=6, y=15, polarity=1, packed=0x8006800f
Sending x=20, y=12, polarity=1, packed=0x8014800c
Sending x=4, y=1, polarity=1, packed=0x80048001
Sending x=11, y=4, polarity=1, packed=0x800b8004
Sending x=6, y=4, polarity=1, packed=0x80068004
Sending x=12, y=3, polarity=1, packed=0x800c8003
Sending x=21, y=17, polarity=1, packed=0x80158011
Sending x=5, y=14, polarity=1, packed=0x8005800e
Sending x=20, y=2, polarity=1, packed=0x80148002
Sending x=7, y=5, polarity=1, packed=0x80078005
Sending x=7, y=15, polarity=1, packed=0x8007800f
Sending x=3, y=8, polarity=1, packed=0x80038008
Sending x=17, y=17, polarity=1, packed=0x80118011
Sending x=0, y=13, polarity=1, packed=0x8000800d
Sending x=22, y=5, polarity=1, packed=0x80168005
Sending x=4, y=8, polarity=1, packed=0x80048008
Sending x=9, y=5, polarity=1, packed=0x80098005
Sending x=8, y=11, polarity=1, packed=0x8008800b
Sending x=18, y=10, polarity=1, packed=0x8012800a
Sending x=5, y=16, polarity=1, packed=0x80058010
Sending x=17, y=11, polarity=1, packed=0x8011800b
Sending x=12, y=3, polarity=1, packed=0x800c8003
Sending x=1, y=15, polarity=1, packed=0x8001800f
Sending x=10, y=1, polarity=1, packed=0x800a8001
Sending x=20, y=8, polarity=1, packed=0x80148008
Sending x=2, y=10, polarity=1, packed=0x8002800a
Sending x=8, y=5, polarity=1, packed=0x80088005
Sending x=19, y=16, polarity=1, packed=0x80138010
Sending x=3, y=1, polarity=1, packed=0x80038001
Sending x=14, y=0, polarity=1, packed=0x800e8000
Sending x=7, y=0, polarity=1, packed=0x80078000
Sending x=6, y=12, polarity=1, packed=0x8006800c
Sending x=1, y=15, polarity=1, packed=0x8001800f
Sending x=6, y=9, polarity=1, packed=0x80068009
Sending x=21, y=16, polarity=1, packed=0x80158010
Sending x=21, y=3, polarity=1, packed=0x80158003
Sending x=17, y=0, polarity=1, packed=0x80118000
Sending x=15, y=9, polarity=1, packed=0x800f8009
Sending x=13, y=5, polarity=1, packed=0x800d8005
Sending x=15, y=16, polarity=1, packed=0x800f8010
Sending x=5, y=9, polarity=1, packed=0x80058009
Sending x=2, y=3, polarity=1, packed=0x80028003
Sending x=20, y=0, polarity=1, packed=0x80148000
Sending x=2, y=17, polarity=1, packed=0x80028011
Sending x=13, y=10, polarity=1, packed=0x800d800a
Sending x=12, y=1, polarity=1, packed=0x800c8001
Sending x=8, y=9, polarity=1, packed=0x80088009
Sending x=18, y=17, polarity=1, packed=0x80128011
Sending x=14, y=16, polarity=1, packed=0x800e8010
Sending x=13, y=15, polarity=1, packed=0x800d800f
Sending x=16, y=13, polarity=1, packed=0x8010800d
Sending x=11, y=1, polarity=1, packed=0x800b8001
Sending x=0, y=14, polarity=1, packed=0x8000800e
Sending x=22, y=8, polarity=1, packed=0x80168008
Sending x=7, y=17, polarity=1, packed=0x80078011
Sending x=6, y=1, polarity=1, packed=0x80068001
Sending x=23, y=13, polarity=1, packed=0x8017800d
Sending x=21, y=7, polarity=1, packed=0x80158007
Sending x=10, y=1, polarity=1, packed=0x800a8001
Sending x=20, y=4, polarity=1, packed=0x80148004
Sending x=7, y=5, polarity=1, packed=0x80078005
Sending x=21, y=1, polarity=1, packed=0x80158001
Sending x=11, y=6, polarity=1, packed=0x800b8006
Sending x=17, y=3, polarity=1, packed=0x80118003
Sending x=6, y=5, polarity=1, packed=0x80068005
Sending x=0, y=7, polarity=1, packed=0x80008007
Sending x=10, y=8, polarity=1, packed=0x800a8008
Sending x=5, y=15, polarity=1, packed=0x8005800f
Sending x=18, y=9, polarity=1, packed=0x80128009
Sending x=8, y=6, polarity=1, packed=0x80088006
Sending x=21, y=1, polarity=1, packed=0x80158001
Sending x=12, y=7, polarity=1, packed=0x800c8007
Sending x=10, y=6, polarity=1, packed=0x800a8006
Sending x=9, y=14, polarity=1, packed=0x8009800e
Sending x=8, y=16, polarity=1, packed=0x80088010
Sending x=21, y=7, polarity=1, packed=0x80158007
Sending x=17, y=15, polarity=1, packed=0x8011800f
Sending x=8, y=17, polarity=1, packed=0x80088011
Sending x=12, y=10, polarity=1, packed=0x800c800a
Sending x=7, y=3, polarity=1, packed=0x80078003
Sending x=18, y=4, polarity=1, packed=0x80128004
Sending x=2, y=10, polarity=1, packed=0x8002800a
Sending x=7, y=1, polarity=1, packed=0x80078001
Sending x=14, y=9, polarity=1, packed=0x800e8009
Sending x=18, y=10, polarity=1, packed=0x8012800a
Sending x=16, y=13, polarity=1, packed=0x8010800d
Sending x=1, y=0, polarity=1, packed=0x80018000
Sending x=1, y=15, polarity=1, packed=0x8001800f
Sending x=0, y=13, polarity=1, packed=0x8000800d
Sending x=15, y=13, polarity=1, packed=0x800f800d
Sending x=18, y=5, polarity=1, packed=0x80128005
Sending x=21, y=15, polarity=1, packed=0x8015800f
Sending x=8, y=1, polarity=1, packed=0x80088001
Sending x=7, y=14, polarity=1, packed=0x8007800e
Sending x=22, y=1, polarity=1, packed=0x80168001
Sending x=1, y=5, polarity=1, packed=0x80018005
Sending x=21, y=11, polarity=1, packed=0x8015800b
Sending x=23, y=12, polarity=1, packed=0x8017800c
Sending x=22, y=13, polarity=1, packed=0x8016800d
Sending x=0, y=0, polarity=1, packed=0x80008000
Sending x=7, y=10, polarity=1, packed=0x8007800a
Sending x=8, y=13, polarity=1, packed=0x8008800d
Sending x=23, y=11, polarity=1, packed=0x8017800b
Sending x=18, y=16, polarity=1, packed=0x80128010
Sending x=3, y=12, polarity=1, packed=0x8003800c
Sending x=18, y=10, polarity=1, packed=0x8012800a
Sending x=0, y=11, polarity=1, packed=0x8000800b
Sending x=4, y=16, polarity=1, packed=0x80048010
Sending x=4, y=10, polarity=1, packed=0x8004800a
Sending x=8, y=0, polarity=1, packed=0x80088000
Sending x=13, y=14, polarity=1, packed=0x800d800e
Sending x=1, y=13, polarity=1, packed=0x8001800d
Sending x=13, y=14, polarity=1, packed=0x800d800e
Sending x=18, y=3, polarity=1, packed=0x80128003
Sending x=11, y=5, polarity=1, packed=0x800b8005
Sending x=12, y=6, polarity=1, packed=0x800c8006
Sending x=14, y=3, polarity=1, packed=0x800e8003
Sending x=22, y=3, polarity=1, packed=0x80168003
Sending x=2, y=14, polarity=1, packed=0x8002800e
Sending x=22, y=16, polarity=1, packed=0x80168010
Sending x=18, y=0, polarity=1, packed=0x80128000
Sending x=12, y=11, polarity=1, packed=0x800c800b
Sending x=9, y=2, polarity=1, packed=0x80098002
Sending x=22, y=12, polarity=1, packed=0x8016800c
Sending x=12, y=9, polarity=1, packed=0x800c8009
Sending x=7, y=16, polarity=1, packed=0x80078010
Sending x=20, y=14, polarity=1, packed=0x8014800e
Sending x=1, y=13, polarity=1, packed=0x8001800d
Sending x=1, y=16, polarity=1, packed=0x80018010
Sending x=6, y=9, polarity=1, packed=0x80068009
Sending x=15, y=10, polarity=1, packed=0x800f800a
Sending x=15, y=1, polarity=1, packed=0x800f8001
Sending x=20, y=8, polarity=1, packed=0x80148008
Sending x=15, y=7, polarity=1, packed=0x800f8007
Sending x=2, y=12, polarity=1, packed=0x8002800c
Sending x=4, y=14, polarity=1, packed=0x8004800e
Sending x=4, y=16, polarity=1, packed=0x80048010
Sending x=12, y=14, polarity=1, packed=0x800c800e
Sending x=18, y=7, polarity=1, packed=0x80128007
Sending x=22, y=15, polarity=1, packed=0x8016800f
Sending x=9, y=4, polarity=1, packed=0x80098004
Sending x=5, y=8, polarity=1, packed=0x80058008
Sending x=5, y=4, polarity=1, packed=0x80058004
Sending x=6, y=16, polarity=1, packed=0x80068010
Sending x=23, y=7, polarity=1, packed=0x80178007
Sending x=12, y=16, polarity=1, packed=0x800c8010
Sending x=11, y=3, polarity=1, packed=0x800b8003
Sending x=11, y=7, polarity=1, packed=0x800b8007
Sending x=13, y=12, polarity=1, packed=0x800d800c
Sending x=20, y=4, polarity=1, packed=0x80148004
Sending x=12, y=5, polarity=1, packed=0x800c8005
Sending x=2, y=15, polarity=1, packed=0x8002800f
Sending x=10, y=11, polarity=1, packed=0x800a800b
Sending x=11, y=12, polarity=1, packed=0x800b800c
Sending x=11, y=11, polarity=1, packed=0x800b800b
Sending x=22, y=2, polarity=1, packed=0x80168002
Sending x=6, y=4, polarity=1, packed=0x80068004
Sending x=14, y=12, polarity=1, packed=0x800e800c
Sending x=17, y=11, polarity=1, packed=0x8011800b
Sending x=22, y=1, polarity=1, packed=0x80168001
Sending x=16, y=1, polarity=1, packed=0x80108001
Sending x=16, y=12, polarity=1, packed=0x8010800c
Sending x=20, y=9, polarity=1, packed=0x80148009
Sending x=23, y=12, polarity=1, packed=0x8017800c
Sending x=6, y=15, polarity=1, packed=0x8006800f
Sending x=2, y=7, polarity=1, packed=0x80028007
Sending x=7, y=7, polarity=1, packed=0x80078007
Sending x=14, y=12, polarity=1, packed=0x800e800c
Sending x=15, y=7, polarity=1, packed=0x800f8007
Sending x=12, y=0, polarity=1, packed=0x800c8000
Sending x=1, y=14, polarity=1, packed=0x8001800e
Sending x=17, y=6, polarity=1, packed=0x80118006
Sending x=12, y=10, polarity=1, packed=0x800c800a
Sending x=21, y=14, polarity=1, packed=0x8015800e
Sending x=10, y=0, polarity=1, packed=0x800a8000
Sending x=13, y=13, polarity=1, packed=0x800d800d
Sending x=15, y=16, polarity=1, packed=0x800f8010
Sending x=16, y=10, polarity=1, packed=0x8010800a
Sending x=0, y=4, polarity=1, packed=0x80008004
Sending x=12, y=9, polarity=1, packed=0x800c8009
